Selected Approach           : for
Number of Threads           : 128
Number of Threads I/O       : 1
Exponent k                  : 32
Threads (Hash/Sort)         : 128
Threads (I/O)               : 1
Table1 Size (GB)            : 0.0
Table2 Size (GB)            : 0.0
Max Memory Size (GB)        : 2.0
Expected Memory Size (GB)   : 1.6
Number of Hashes (Disk)     : 4294967296
File Size (GB)              : 0.0
Temporary Data Size (GB)    : 0
Size of MemoRecord          : 4
Rounds                      : 1
Number of Buckets           : 1
Number of Records in Bucket : 1
BATCH_SIZE                  : 1024
WRITE_BATCH_SIZE            : 1024
READ_BATCH_SIZE             : 1
HASHGEN                     : false
MEMORY_WRITE                : true
CIRCULAR_ARRAY              : false
FULL_BUCKETS                : false
Peak Memory Usage: 2.05 MB
Memory Size per Batch: 256MB
Buckets processed from each file per batch: 2048
Bucket size: 2048 bytes
Data read from each file per batch: 4.00MB

Total Batches: 8192
Merge Approach [0]: Pipelined
Source: /data-l/iraicu/tmp/
Destination: /data-r/iraicu/vaults/
Threads: 128
Files: 64, K32
Memory Limit: 483544MB


posix_fallocate (2199023257856 bytes) took 17.407 seconds


[1.56%] | Read: 2.0382s | Write: 0.2864s | Batch Time: 2.324571s | Total Time: 306.18s | ETA: 19289.64s | Throughput: 110.13 MB/s
[1.57%] | Read: 2.1034s | Write: 0.3131s | Batch Time: 2.416505s | Total Time: 308.60s | ETA: 19288.77s | Throughput: 105.94 MB/s
[1.59%] | Read: 2.0961s | Write: 0.3060s | Batch Time: 2.402070s | Total Time: 311.00s | ETA: 19286.99s | Throughput: 106.57 MB/s
[1.60%] | Read: 2.0767s | Write: 0.3084s | Batch Time: 2.385179s | Total Time: 313.39s | ETA: 19284.16s | Throughput: 107.33 MB/s
[1.61%] | Read: 2.0804s | Write: 0.2860s | Batch Time: 2.366319s | Total Time: 315.75s | ETA: 19280.18s | Throughput: 108.18 MB/s
[1.62%] | Read: 2.0786s | Write: 0.2851s | Batch Time: 2.363647s | Total Time: 318.12s | ETA: 19276.07s | Throughput: 108.31 MB/s
[1.64%] | Read: 2.0971s | Write: 0.3060s | Batch Time: 2.403144s | Total Time: 320.52s | ETA: 19274.36s | Throughput: 106.53 MB/s
[1.65%] | Read: 2.0593s | Write: 0.3057s | Batch Time: 2.365065s | Total Time: 322.89s | ETA: 19270.36s | Throughput: 108.24 MB/s
[1.66%] | Read: 2.0854s | Write: 0.3121s | Batch Time: 2.397446s | Total Time: 325.28s | ETA: 19268.31s | Throughput: 106.78 MB/s
[1.67%] | Read: 2.0944s | Write: 0.2847s | Batch Time: 2.379171s | Total Time: 327.66s | ETA: 19265.18s | Throughput: 107.60 MB/s
[1.68%] | Read: 2.0640s | Write: 0.2855s | Batch Time: 2.349552s | Total Time: 330.01s | ETA: 19260.32s | Throughput: 108.96 MB/s
[1.70%] | Read: 2.1047s | Write: 0.3093s | Batch Time: 2.414052s | Total Time: 332.43s | ETA: 19259.25s | Throughput: 106.05 MB/s
[1.71%] | Read: 2.1034s | Write: 0.3236s | Batch Time: 2.427050s | Total Time: 334.85s | ETA: 19258.90s | Throughput: 105.48 MB/s
[1.72%] | Read: 2.0897s | Write: 0.3060s | Batch Time: 2.395611s | Total Time: 337.25s | ETA: 19256.72s | Throughput: 106.86 MB/s
[1.73%] | Read: 2.0572s | Write: 0.2906s | Batch Time: 2.347809s | Total Time: 339.60s | ETA: 19251.84s | Throughput: 109.04 MB/s
[1.75%] | Read: 2.1241s | Write: 0.2927s | Batch Time: 2.416801s | Total Time: 342.01s | ETA: 19250.87s | Throughput: 105.93 MB/s
[1.76%] | Read: 2.0723s | Write: 0.4254s | Batch Time: 2.497701s | Total Time: 344.51s | ETA: 19254.40s | Throughput: 102.49 MB/s
[1.77%] | Read: 2.0404s | Write: 0.2912s | Batch Time: 2.331621s | Total Time: 346.84s | ETA: 19248.64s | Throughput: 109.79 MB/s
